movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""7738""","""That's The Way I Like It (a.k.a. Forever Fever)""","""0155713""",7.0,"""https://themoviedb.org/movie/44807""",570000,"""44807""","""Kung Fu meets disco in Singapore. Hock is a grocery clerk longing for a motorbike. He lives with his parents and sister; they idolize his younger brother, Beng, a medical student calling ...""",null,"""1998-05-28""",1070000
"""7743""","""Explorers""","""0089114""",6.6,"""https://themoviedb.org/movie/9872""",9873044,"""9872""","""A boy obsessed with 50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?""","""https://image.tmdb.org/t/p/w440_and_h660_face/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg""","""1985-07-12""",25000000
"""7748""","""Pierrot le fou""","""0059592""",7.7,"""https://themoviedb.org/movie/2786""",null,"""2786""","""Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kiLBVBodyoXfDf0mAqyHpcsK1ry.jpg""","""1969-01-08""",300000
"""7753""","""Tuesdays with Morrie""","""0207805""",7.5,"""https://themoviedb.org/movie/26133""",null,"""26133""","""Mitch became caught up with his career as a sport commentator and journalist. He ignored his girlfriend and did not make time to do things in life that are of the most value to a human ...""",null,"""1999-12-05""",null
"""7757""","""Jason and the Argonauts""","""0057197""",7.4,"""https://themoviedb.org/movie/11533""",null,"""11533""","""The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.""","""https://image.tmdb.org/t/p/w440_and_h660_face/bxyVqsv1eiSdJsNb8y0wsmI2cfb.jpg""","""1963-06-19""",1000000
"""7759""","""Nostalghia""","""0086022""",8.2,"""https://themoviedb.org/movie/1394""",null,"""1394""","""The Russian poet Andrei Gorchakov, accompanied by guide and translator Eugenia, is traveling through Italy researching the life of an 18th-century Russian composer. In an ancient spa town, ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/6WgNWQscUYva10u1YPc4HAyJzW1.jpg""","""1992-03-01""",null
"""7762""","""Tinker, Tailor, Soldier, Spy""","""0080297""",8.7,"""https://themoviedb.org/movie/140207""",null,"""140207""","""In the bleak days of the Cold War, espionage veteran George Smiley is forced out of semi-retirement to uncover a Soviet agent within MI6's echelons.""",null,"""1980-09-29""",null
"""7764""","""Driller Killer, The""","""0079082""",4.9,"""https://themoviedb.org/movie/13553""",null,"""13553""","""An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qeFh14wpyxtmEZrpnPX1L4q5AJG.jpg""","""1979-06-15""",null
"""7766""","""Throne of Blood (Kumonosu jô)""","""0050613""",8.1,"""https://themoviedb.org/movie/3777""",null,"""3777""","""A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.""","""https://image.tmdb.org/t/p/w440_and_h660_face/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg""","""1961-11-22""",null
"""7767""","""Best of Youth, The (La meglio gioventù)""","""0346336""",8.5,"""https://themoviedb.org/movie/11659""",2693053,"""11659""","""An Italian epic that follows the lives of two brothers, from the 1960s to the 2000s.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fyzLdWLheQ0w1OLfrV3Nt4Veeog.jpg""","""2003-06-22""",null
"""7771""","""Zorba the Greek (Alexis Zorbas)""","""0057831""",7.8,"""https://themoviedb.org/movie/10604""",9000000,"""10604""","""An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.""","""https://image.tmdb.org/t/p/w440_and_h660_face/jAYOY38TRDprIgu7vgES0FFJJSl.jpg""","""1964-12-14""",783000
"""7773""","""Bang, Bang, You're Dead""","""0288439""",8.0,"""https://themoviedb.org/movie/16876""",null,"""16876""","""Trevor is a troubled high school student, thanks to the effects of bullying. This is the story of his fight to break free.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vyp5VEAGUGLJIq1ryLyGQOcGIx5.jpg""","""2008-01-21""",null
"""7774""","""My Side of the Mountain""","""0064708""",6.7,"""https://themoviedb.org/movie/37437""",null,"""37437""","""Sam, a brilliant child, leaves home for the mountains after being told that the family summer trip has been canceled, thus preventing him from doing the algae experiments he had planned for...""","""https://image.tmdb.org/t/p/w440_and_h660_face/ne8InrFiWu6lbP4CgTuEX6u2sUc.jpg""","""1969-06-25""",null
"""7782""","""Sniper""","""0108171""",6.1,"""https://themoviedb.org/movie/9545""",18994653,"""9545""","""Tough guy Thomas Beckett is a US Marine working in the Panamanian jungle. His job is to seek out rebels and remove them using his sniper skills. Beckett is notorious for losing his partners...""","""https://image.tmdb.org/t/p/w440_and_h660_face/bfx0mLLJVS5XlhCnn1xbQk4ooii.jpg""","""1993-01-29""",null
"""7786""","""Genghis Blues""","""0187859""",8.0,"""https://themoviedb.org/movie/28030""",null,"""28030""","""San Francisco bluesman and composer, Paul Peña makes a musical pilgrimage to the land of Tuva.""","""https://image.tmdb.org/t/p/w440_and_h660_face/tEwdvxK2ntu6LGBPqCNFkXnwO1B.jpg""","""1999-10-28""",null
"""7787""","""To Hell and Back""","""0048729""",7.5,"""https://themoviedb.org/movie/16514""",null,"""16514""","""The true WWII story of Audie Murphy, the most decorated soldier in U.S. history. Based on the autobiography of Audie Murphy who stars as himself in the film.""","""https://image.tmdb.org/t/p/w440_and_h660_face/deuE8afsu0EDuUwKv1VUBWMFKdM.jpg""","""1955-10-18""",null
"""7789""","""11'09\""01 - September 11""","""0328802""",7.0,"""https://themoviedb.org/movie/1926""",null,"""1926""","""The effects of the 9/11 terrorist attacks are told from different points of view around the world.""","""https://image.tmdb.org/t/p/w440_and_h660_face/gbOFmoHalRCZgePhSJLH1ChIn2q.jpg""","""2002-09-11""",null
"""7790""","""Bon Voyage, Charlie Brown (and Don't Come Back!)""","""0080461""",7.4,"""https://themoviedb.org/movie/31112""",2013193,"""31112""","""Charlie Brown and his friends travel to Europe as exchange students.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1ySEh4EdLoz7MQSBOs0Z9xNQwh9.jpg""","""1980-05-30""",null
"""7791""","""Internal Affairs""","""0099850""",6.5,"""https://themoviedb.org/movie/11060""",27734391,"""11060""","""Keen young Raymond Avila joins the Internal Affairs Department of the Los Angeles police. He and partner Amy Wallace are soon looking closely at the activities of cop Dennis Peck whose ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/3c2Q8Y0iCVEAqLuZEyziwiIt63j.jpg""","""1990-01-12""",null
"""7792""","""Parallax View, The""","""0071970""",7.2,"""https://themoviedb.org/movie/17365""",null,"""17365""","""An ambitious reporter gets in way-over-his-head trouble while investigating a senator's assassination which leads to a vast conspiracy involving a multinational corporation behind every event in the worlds headlines.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zxxVDGPHMzibbVsAnEKE92TyXbJ.jpg""","""1974-06-14""",null
"""7802""","""Warriors, The""","""0080120""",7.7,"""https://themoviedb.org/movie/11474""",22490039,"""11474""","""In 1979 a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down to kill them.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fCDXAJcPvpsMd5CL1kBKkkNGW3X.jpg""","""1979-02-09""",4000000
"""7809""","""Ambush (Rukajärven tie)""","""0162625""",6.8,"""https://themoviedb.org/movie/49320""",null,"""49320""","""Set during the World War 2. In the summer of 1941 the Finnish army crosses the border of Russia. A platoon led by Lt. Eero Perkola goes through the wilderness around the Lieksa lake to ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/b7A0MH0CVNVA2ZQlKbO72G0gb9X.jpg""","""1999-01-22""",null
"""7810""","""Babylon 5: A Call to Arms""","""0146455""",7.2,"""https://themoviedb.org/movie/10916""",null,"""10916""","""Allies of the Shadows seek revenge against humanity. This movie sets up the series, Crusade, the sequel to Babylon 5.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dWn0TBxBOBt45cbyefRSQ6Azu9R.jpg""","""1999-01-03""",null
"""7811""","""Babylon 5: The River of Souls""","""0146247""",6.6,"""https://themoviedb.org/movie/10921""",null,"""10921""","""A group of Soul Hunters come to Babylon 5 demanding the return of something that was stolen from them.""","""https://image.tmdb.org/t/p/w440_and_h660_face/bG8H9cnusrothe1HixryGGvSo9S.jpg""","""1998-11-08""",null
"""7812""","""Babylon 5: Thirdspace""","""0121804""",6.9,"""https://themoviedb.org/movie/10941""",null,"""10941""","""The crew of Babylon 5 discover an ancient artifact floating in hyperspace.""","""https://image.tmdb.org/t/p/w440_and_h660_face/lGRkbsA4cqFBjvshNAnCnUg0uyV.jpg""","""1998-07-19""",null
"""7815""","""True Stories""","""0092117""",7.0,"""https://themoviedb.org/movie/24798""",null,"""24798""","""A small but growing Texas town, filled with strange and musical characters, celebrates its sesquicentennial and converge on a local parade and talent show.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yLkxXtE9wovsGBF3pXHtdz9e68x.jpg""","""1986-10-10""",null
"""7817""","""Zardoz""","""0070948""",5.8,"""https://themoviedb.org/movie/4923""",null,"""4923""","""In the distant future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6qvQhJhvM7wWPB2LjVpivSNraIv.jpg""","""1974-02-06""",null
"""7818""","""School For Scoundrels""","""0054279""",7.6,"""https://themoviedb.org/movie/36741""",null,"""36741""","""Based on the Stephen Potter One Upmanship and Lifemanship books, Henry Palfrey tries hard to impress but always loses out to the rotter Delauney. Then he discovers the Lifeman college ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/4GJ5HGdQuBBQGvmzPLjuLQt4EQ2.jpg""","""1960-03-24""",null
"""7820""","""Virgin Spring, The (Jungfrukällan)""","""0053976""",8.1,"""https://themoviedb.org/movie/11656""",700000,"""11656""","""A kind but pampered beautiful young virgin and her family's pregnant and jealous servant set out to deliver candles to church, but only one returns from events that transpire in the woods along the way.""","""https://image.tmdb.org/t/p/w440_and_h660_face/z70YM3Y4pNYZATMhFMKonngaeMC.jpg""","""1960-11-14""",null
"""7822""","""Mogambo""","""0046085""",6.7,"""https://themoviedb.org/movie/25009""",null,"""25009""","""Victor Marswell runs a big game trapping company in Kenya. Eloise Kelly is ditched there, and an immediate attraction happens between them. Then Mr. and Mrs. Nordley show up for their ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/9Ki4Zb7O71E1hNIIgHPP6p4LKbq.jpg""","""1953-10-09""",null
"""7826""","""Secret Life of Walter Mitty, The""","""0039808""",7.1,"""https://themoviedb.org/movie/40092""",null,"""40092""","""A clumsy daydreamer gets caught up in a sinister conspiracy.""","""https://image.tmdb.org/t/p/w440_and_h660_face/usTCAiDicBp05Pfh9PvxNOdbIrK.jpg""","""1947-09-01""",null
"""7827""","""Cypher""","""0284978""",6.8,"""https://themoviedb.org/movie/10133""",null,"""10133""","""An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ggLm9FEpuzz8tCm0gQfWmiZjIyk.jpg""","""2003-01-18""",7500000
"""7831""","""Another Thin Man""","""0031047""",7.5,"""https://themoviedb.org/movie/14589""",null,"""14589""","""An explosives manufacturer suspects a young man is out to kill him. He calls in Nick and Nora (with new baby) to sort things out.""","""https://image.tmdb.org/t/p/w440_and_h660_face/59hmnPVmOv6bC1P1svTvldoTuXT.jpg""","""1939-11-17""",null
"""7832""","""Thin Man Goes Home, The""","""0037365""",7.4,"""https://themoviedb.org/movie/14594""",null,"""14594""","""Nick and Nora go on holiday, and end up involved in a murder.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rJzqqd70rnhSymlvBlwW0HNNCJg.jpg""","""1945-01-01""",null
"""7833""","""Shadow of the Thin Man""","""0034172""",7.3,"""https://themoviedb.org/movie/14590""",null,"""14590""","""Nick and Nora are at their wise-cracking best as they investigate murder and racketeering at a local race-track.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zNjfR7vbJXZmaIstNXYKcI3J3DQ.jpg""","""1941-11-01""",null
"""7834""","""After the Thin Man""","""0027260""",7.7,"""https://themoviedb.org/movie/14588""",3165000,"""14588""","""Nick investigates the case of a missing man and later a murder that is connected to Nora's family.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rx6TyjooH52jmj2ffn7mwBZQPcX.jpg""","""1936-12-25""",null
"""7835""","""Song of the Thin Man""","""0039853""",7.0,"""https://themoviedb.org/movie/14595""",null,"""14595""","""Nick, Nora, and Nick Jr. investigate the murder of a band leader in New York.""","""https://image.tmdb.org/t/p/w440_and_h660_face/oOrAl0TCoP8HX1YO9ihnGdi1GxY.jpg""","""1947-09-01""",null
"""7836""","""Woodstock""","""0066580""",8.1,"""https://themoviedb.org/movie/9459""",34505110,"""9459""","""The film chronicle of the legendary 1969 music festival.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8YrHSzR89PZxIhF1a1ZVhQX7OlJ.jpg""","""1970-03-26""",600000
"""7840""","""Gunga Din""","""0031398""",7.5,"""https://themoviedb.org/movie/24965""",2807000,"""24965""","""In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rBBLigyMX0G9L9OPqUg80BmV1YK.jpg""","""1939-02-17""",1915000
"""7841""","""Children of Dune""","""0287839""",7.7,"""https://themoviedb.org/movie/192936""",null,"""192936""","""The twins of Paul Muad'dib Atreides become embroiled in the political landscape of Arrakis (Dune) and the rest of the universe.""",null,"""2003-03-16""",null
"""7842""","""Dune""","""0142032""",7.1,"""https://themoviedb.org/movie/876""",null,"""876""","""A three-part miniseries on politics, betrayal, lust, greed and the coming of a Messiah. Based on Frank Herbert's classic science fiction novel.""",null,"""2000-12-03""",null
"""7843""","""Lammbock""","""0258760""",7.4,"""https://themoviedb.org/movie/1583""",null,"""1583""","""Stefan and Kai have good going business, self-grown cannabis screened as pizza delivering service. For now they only have to deal with plant-louses.""","""https://image.tmdb.org/t/p/w440_and_h660_face/z1AeFrBKkdZBUi4YvP7TsaQ7zoe.jpg""","""2001-08-23""",null
"""7844""","""Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)""","""0106936""",7.3,"""https://themoviedb.org/movie/17653""",3956913,"""17653""","""This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/pFqTVNWseJbikSGXEbIKk5ninbo.jpg""","""1993-03-04""",null
"""7845""","""Tremors II: Aftershocks""","""0114720""",5.9,"""https://themoviedb.org/movie/11069""",null,"""11069""","""When an army of Graboids - giant, carnivorous underground worms - threaten the Petromaya oil refinery in Mexico, its owners call on Earl Bassett, who once helped kill four of the creatures ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/meIuuXHhuDg1iUVOp8fr14XOXR1.jpg""","""1996-04-09""",4000000
