name,tmdbId,movieId,actor_role
"""Ken Jenkins""","""38570""","""5400""","""Admiral Pollack"""
"""James Cromwell""","""2505""","""5400""","""President Robert Bob Fowler"""
"""Russell Bobbitt""","""1004624""","""5400""","""Israeli Pilot"""
"""Ian Mongrain""","""2147662""","""5400""","""Syrian Radar Operator"""
"""Eddie Griffin""","""62842""","""5401""","""Undercover Brother"""
"""Aunjanue Ellis""","""53923""","""5401""","""Sistah Girl"""
"""Denise Richards""","""9205""","""5401""","""White She Devil"""
"""Chris Kattan""","""58317""","""5401""","""Mr. Feather"""
"""Anne Bancroft""","""10774""","""5404""","""Helene Hanff"""
"""Jean De Baer""","""78518""","""5404""","""Maxine Stuart"""
"""Judi Dench""","""5309""","""5404""","""Nora Doel"""
"""Anthony Hopkins""","""4173""","""5404""","""Frank P. Doel"""
"""Bruce Dern""","""6905""","""5410""","""Freeman Lowell"""
"""Cliff Potts""","""12121""","""5410""","""John Keenan"""
"""Ron Rifkin""","""12122""","""5410""","""Marty Barker"""
"""Jesse Vint""","""12123""","""5410""","""Andy Wolf"""
"""Sherry Buchanan""","""52061""","""5413""","""Susan Kelly"""
"""Peter O'Neal""","""52062""","""5413""","""George Harper"""
"""Ian McCulloch""","""45473""","""5413""","""Dr. Peter Chandler"""
"""Alexandra Delli Colli""","""52060""","""5413""","""Lori Ridgeway"""
"""Anthony Hopkins""","""4173""","""5414""","""Officer Oakes"""
"""Peter Stormare""","""53""","""5414""","""Adrik Vas"""
"""Gabriel Macht""","""16856""","""5414""","""Officer Seale"""
"""Chris Rock""","""2632""","""5414""","""Jake Hayes/Kevin Pope/Michael Turner"""
"""Sandra Bullock""","""18277""","""5415""","""Siddalee 'Sidda' Walker"""
"""Ellen Burstyn""","""9560""","""5415""","""Viviane Joan 'Vivi' Abbott Walker"""
"""James Garner""","""16896""","""5415""","""Shepard James 'Shep' Walker"""
"""Fionnula Flanagan""","""58068""","""5415""","""'Teensy' Melissa Whitman"""
"""Brad Hunt""","""65732""","""5416""","""D.J."""
"""Robin Tunney""","""17346""","""5416""","""Zoe"""
"""Liz Phair""","""7539""","""5416""","""Brynn"""
"""Lindsay Crouse""","""32225""","""5416""","""Therapist"""
"""Lucy Tulugarjuk""","""97302""","""5417""","""Puja"""
"""Peter-Henry Arnatsiaq""","""97301""","""5417""","""Oki"""
"""Sylvia Ivalu""","""97300""","""5417""","""Atuat"""
"""Natar Ungalaaq""","""97299""","""5417""","""Atanarjuat"""
"""Matt Damon""","""1892""","""5418""","""Jason Bourne"""
"""Chris Cooper""","""2955""","""5418""","""Alexander Conklin"""
"""Franka Potente""","""679""","""5418""","""Marie Helena Kreutz"""
"""Clive Owen""","""2296""","""5418""","""The Professor"""
"""Freddie Prinze Jr.""","""33260""","""5419""","""Fred Jones"""
"""Sarah Michelle Gellar""","""11863""","""5419""","""Daphne Blake"""
"""Matthew Lillard""","""26457""","""5419""","""Norville \""Shaggy\"" Rogers"""
"""Linda Cardellini""","""1817""","""5419""","""Velma Dinkley"""
"""Adam Beach""","""33527""","""5420""","""Private Ben Yahzee"""
"""Noah Emmerich""","""11315""","""5420""","""Corporal Charles Rogers"""
"""Peter Stormare""","""53""","""5420""","""Sergeant Eric Hjelmstad"""
"""Nicolas Cage""","""2963""","""5420""","""Sergeant Joe Enders"""
"""Jena Malone""","""20089""","""5421""","""Margie Flynn"""
"""Vincent D'Onofrio""","""7132""","""5421""","""Father Casey"""
"""Emile Hirsch""","""46593""","""5421""","""Francis Doyle"""
"""Kieran Culkin""","""18793""","""5421""","""Tim Sullivan"""
"""Ian Holm""","""65""","""5422""","""Napoleon Bonaparte / Sergeant Eugene Lenormand"""
"""Tom Watson""","""2049783""","""5422""","""Gerard"""
"""Tim McInnerny""","""41043""","""5422""","""Dr. Lambert"""
"""Iben Hjejle""","""1562""","""5422""","""Nicole 'Pumpkin' Truchaut"""
"""Ondrej Vetchý""","""11685""","""5425""",null
"""Krystof Hádek""","""136796""","""5425""",null
"""Tara Fitzgerald""","""47615""","""5425""","""Susan Whitmore"""
"""Charles Dance""","""4391""","""5425""","""Wing Commander Bentley"""
"""Jack Gilford""","""64929""","""5427""","""Gog"""
"""Dennis Quaid""","""6065""","""5427""","""Lar"""
"""Shelley Long""","""56881""","""5427""","""Tala"""
"""Ringo Starr""","""10594""","""5427""","""Atouk"""
"""Shelby Chong""","""87152""","""5428""","""Princess I"""
"""Roy Dotrice""","""4002""","""5428""","""The Evil Fuckaire"""
"""Tommy Chong""","""63208""","""5428""","""Corsican Brother"""
"""Cheech Marin""","""11159""","""5428""","""Corsican Brother"""
"""Gary Busey""","""2048""","""5433""","""Uncle Red"""
"""Megan Follows""","""45446""","""5433""","""Jane Coslaw"""
"""Everett McGill""","""5616""","""5433""","""Reverend Lowe"""
"""Corey Haim""","""17444""","""5433""","""Marty Coslaw"""
"""Burt Lancaster""","""13784""","""5434""","""Henry Stevenson"""
"""Ann Richards""","""87749""","""5434""","""Sally Hunt Lord"""
"""Wendell Corey""","""7683""","""5434""","""Dr. Philip Alexander"""
"""Barbara Stanwyck""","""14974""","""5434""","""Leona Cotterell Stevenson"""
"""Charlie Sheen""","""6952""","""5438""","""Carl Taylor"""
"""Keith David""","""65827""","""5438""","""Louis Fedders"""
"""Leslie Hope""","""25834""","""5438""","""Susan Wilkins"""
"""Emilio Estevez""","""2880""","""5438""","""James St. James"""
"""John Wayne""","""4165""","""5440""","""Capt. Nathan Cutting Brittles"""
"""Joanne Dru""","""30296""","""5440""","""Olivia Dandridge"""
"""John Agar""","""103071""","""5440""","""Lt. Flint Cohill"""
"""Ben Johnson""","""8258""","""5440""","""Sgt. Tyree"""
"""Tommy Davidson""","""88059""","""5443""","""Puff Smokey Smoke"""
"""Kevin Pollak""","""7166""","""5443""","""Lorne Daniels"""
"""Miguel A. Núñez Jr.""","""74354""","""5443""","""Jamal Jefferies / Juwanna Mann"""
"""Vivica A. Fox""","""2535""","""5443""","""Michelle Langford"""
"""Daveigh Chase""","""1580""","""5444""","""Lilo (voice)"""
"""David Ogden Stiers""","""28010""","""5444""","""Dr. Jumba Jookiba (voice)"""
"""Tia Carrere""","""13445""","""5444""","""Nani (voice)"""
"""Chris Sanders""","""66193""","""5444""","""'Stitch' (voice)"""
"""Neal McDonough""","""2203""","""5445""","""Fletcher"""
"""Steve Harris""","""2202""","""5445""","""Jad"""
"""Max von Sydow""","""2201""","""5445""","""Director Lamar Burgess"""
"""Tom Cruise""","""500""","""5445""","""Chief John Anderton"""
"""Everlyn Sampi""","""57951""","""5446""","""Molly Craig"""
"""Tianna Sansbury""","""57952""","""5446""","""Daisy Craig Kadibill"""
"""Laura Monaghan""","""57953""","""5446""","""Gracie Fields"""
"""David Gulpilil""","""53023""","""5446""","""Moodoo"""
"""Cullen Douglas""","""78117""","""5447""","""Jefferson Cash"""
"""Clifton James""","""10224""","""5447""","""Buster Bidwell"""
"""Alex Lewis""","""1554266""","""5447""","""Terrell"""
"""Alan King""","""7169""","""5447""","""Murray Silver"""
"""Dan Castellaneta""","""198""","""5448""","""Grandpa 'Steely' Phil / Nick Vermicelli"""
"""Jamil Walker Smith""","""82529""","""5448""","""Gerald Martin Johanssen"""
"""Francesca Marie Smith""","""35093""","""5448""",null
"""Spencer Klein""","""82528""","""5448""","""Arnold"""
"""Adam Sandler""","""19292""","""5449""","""Longfellow Deeds"""
"""Winona Ryder""","""1920""","""5449""","""Babe Bennett"""
"""John Turturro""","""1241""","""5449""","""Emilio Lopez"""
"""Allen Covert""","""20818""","""5449""","""Marty"""
"""Raven Goodwin""","""21128""","""5450""","""Annie Marks"""
"""Brenda Blethyn""","""4154""","""5450""","""Jane Marks"""
"""Emily Mortimer""","""1246""","""5450""","""Elizabebeth Marks"""
"""Troy Ruptash""","""102315""","""5450""","""Photographer (voice)"""
"""Kirstie Alley""","""1796""","""5452""","""Mollie Ubriacco"""
"""David Gallagher""","""59451""","""5452""","""Mikey Ubriacco"""
"""Tabitha Lupien""","""71167""","""5452""","""Julie Ubriacco"""
"""John Travolta""","""8891""","""5452""","""James Ubriacco"""
"""Shad Moss""","""58197""","""5458""","""Calvin Cambridge"""
"""Jonathan Lipnicki""","""67778""","""5458""","""Murph"""
"""Morris Chestnut""","""9779""","""5458""","""Tracey Reynolds"""
"""Brenda Song""","""88123""","""5458""","""Reg Stevens"""
"""Tommy Lee Jones""","""2176""","""5459""","""Kevin Brown, Agent Kay"""
"""Will Smith""","""2888""","""5459""","""Agent Jay"""
"""Rip Torn""","""9626""","""5459""","""Zed"""
"""Lara Flynn Boyle""","""6684""","""5459""","""Serleena"""
"""Tom Kane""","""71535""","""5460""","""Professor Utonium (voice)"""
"""Cathy Cavadini""","""64948""","""5460""","""Blossom (voice)"""
"""Elizabeth Daily""","""15274""","""5460""","""Buttercup (voice)"""
"""Tara Strong""","""15762""","""5460""","""Bubbles (voice)"""
"""Magda Szubanski""","""45586""","""5462""","""Brozzie Drewitt"""
"""David Wenham""","""1371""","""5462""","""Sam Flynn"""
"""Terri Irwin""","""559671""","""5462""","""Herself"""
"""Steve Irwin""","""559670""","""5462""","""Himself"""
"""Gerard Butler""","""17276""","""5463""","""Creedy"""
"""Christian Bale""","""3894""","""5463""","""Quinn Abercromby"""
"""Matthew McConaughey""","""10297""","""5463""","""Denton Van Zan"""
"""Izabella Scorupco""","""10695""","""5463""","""Alex Jensen"""
"""Tyler Hoechlin""","""78198""","""5464""","""Michael Sullivan, Jr."""
"""Liam Aiken""","""19977""","""5464""","""Peter Sullivan"""
"""Rob Maxey""","""1571861""","""5464""","""Drug Store Owner"""
"""Jennifer Jason Leigh""","""10431""","""5464""","""Annie Sullivan"""
"""Charlotte Gainsbourg""","""4273""","""5466""","""Charlotte"""
"""Yvan Attal""","""2245""","""5466""","""Yvan"""
"""Terence Stamp""","""28641""","""5466""","""John"""
"""Noémie Lvovsky""","""49168""","""5466""","""Nathalie"""
"""Michael Redgrave""","""7640""","""5470""","""Ernest Worthing"""
"""Walter Hudd""","""85936""","""5470""","""Lane"""
"""Richard Wattis""","""85935""","""5470""","""Seton"""
"""Michael Denison""","""85934""","""5470""","""Algernon Moncrieff"""
"""John Travolta""","""8891""","""5471""","""Adam Lawrence"""
"""Perla Walter""","""106803""","""5471""",null
"""Alma Beltran""","""3434""","""5471""",null
"""Gina Morelli""","""157078""","""5471""",null
"""Karlheinz Böhm""","""6251""","""5473""","""Max"""
"""Rainer Werner Fassbinder""","""2725""","""5473""","""Franz \""Fox\"" Bieberkopf"""
"""Adrian Hoven""","""32552""","""5473""","""Wolf Thiess, Eugen's Vater"""
"""Peter Chatel""","""39006""","""5473""","""Eugen Thiess"""
"""Jacques Perrin""","""20030""","""5475""","""Photojournalist"""
"""Irene Papas""","""18847""","""5475""","""Hélène"""
"""Jean-Louis Trintignant""","""1352""","""5475""","""Examining Magistrate"""
"""Yves Montand""","""2565""","""5475""","""Z"""
"""Najwa Nimri""","""16442""","""5477""","""Elena"""
"""Daniel Freire""","""16443""","""5477""","""Carlos/Antonio"""
"""Tristán Ulloa""","""16441""","""5477""","""Lorenzo"""
"""Paz Vega""","""3627""","""5477""","""Lucía"""
"""David Arquette""","""15234""","""5478""","""Chris McCormick"""
"""Scarlett Johansson""","""1245""","""5478""","""Ashley Parker"""
"""Kari Wuhrer""","""56152""","""5478""","""Sheriff Samantha Parker"""
"""Scott Terra""","""56153""","""5478""","""Mike Parker"""
"""Sam Spruell""","""55585""","""5479""","""Dmitri"""
"""Christian Camargo""","""122029""","""5479""","""Pavel"""
"""Peter Stebbings""","""55587""","""5479""","""Kuryshev"""
"""Roman Podhora""","""55588""","""5479""","""Lapinsh"""
"""Hugh Laurie""","""41419""","""5480""","""Mr. Frederick Little"""
"""Michael J. Fox""","""521""","""5480""","""Stuart Little (voice)"""
"""Geena Davis""","""16935""","""5480""","""Mrs. Eleanor Little"""
"""Jonathan Lipnicki""","""67778""","""5480""","""George Little"""
"""Seth Green""","""13922""","""5481""","""Scott Evil"""
"""Michael York""","""13919""","""5481""","""Basil Exposition"""
"""Mike Myers""","""12073""","""5481""","""Austin Powers / Dr. Evil / Goldmember / Fat Bastard"""
"""Beyoncé Knowles""","""14386""","""5481""","""Foxxy Cleopatra"""
"""Ali MacGraw""","""46597""","""5483""","""Herself (archive footage)"""
"""Norma Shearer""","""88867""","""5483""","""Herself (archive footage)"""
"""Robert Evans""","""12288""","""5483""","""Narrator"""
"""Eddie Albert""","""11998""","""5483""","""Himself (archive footage)"""
"""Isabelle Adjani""","""6553""","""5489""","""Lucy Harker"""
"""Bruno Ganz""","""2310""","""5489""","""Jonathan Harker"""
"""Roland Topor""","""49505""","""5489""","""Renfield"""
"""Klaus Kinski""","""14277""","""5489""","""Count Dracula"""
"""Stockard Channing""","""8893""","""5490""","""Kitty Baxter"""
"""John Beck""","""41269""","""5490""","""Shoulders"""
"""Rene Auberjonois""","""9807""","""5490""",null
"""Joseph Bologna""","""46946""","""5490""","""Dan Torrance"""
"""Toshirô Mifune""","""7450""","""5498""",null
"""Reiko Dan""","""131203""","""5498""","""Osugi"""
"""Tsutomu Yamazaki""","""70626""","""5498""","""Sahachi"""
"""Yûzô Kayama""","""33764""","""5498""","""Dr. Noboru Yasumoto"""
"""Peter Cushing""","""5""","""5500""","""Bookstore Proprietor"""
"""Jeremy Kemp""","""55037""","""5500""","""General Streck"""
"""Val Kilmer""","""5576""","""5500""","""Nick Rivers"""
"""Lucy Gutteridge""","""55907""","""5500""","""Hillary Flammond"""
"""Dana Carvey""","""56159""","""5501""","""Pistachio Disguisey"""
"""Harold Gould""","""14833""","""5501""","""Grandfather Disguisey"""
"""James Brolin""","""9274""","""5501""","""Fabbrizio Disguisey"""
"""Jennifer Esposito""","""18285""","""5501""","""Jennifer Baker"""
"""Joaquin Phoenix""","""73421""","""5502""","""Merrill Hess"""
"""Mel Gibson""","""2461""","""5502""","""Rev. Graham Hess"""
"""Abigail Breslin""","""17140""","""5502""","""Bo Hess"""
"""Rory Culkin""","""28042""","""5502""","""Morgan Hess"""
"""Stefano Accorsi""","""65571""","""5503""","""Carlo"""
"""Stefania Sandrelli""","""34027""","""5503""","""Anna"""
"""Giovanna Mezzogiorno""","""105685""","""5503""","""Giulia"""
"""Claudio Santamaria""","""76339""","""5503""","""Paolo"""
"""Antonio Banderas""","""3131""","""5504""","""Gregorio Cortez"""
"""Carla Gugino""","""17832""","""5504""","""Ingrid Cortez"""
"""Daryl Sabara""","""57675""","""5504""","""Juni Cortez"""
"""Alexa PenaVega""","""57674""","""5504""","""Carmen Cortez"""
"""Jennifer Aniston""","""4491""","""5505""","""Justine Last"""
"""Mike White""","""17735""","""5505""","""Corny"""
"""Deborah Rush""","""44830""","""5505""","""Gwen Jackson"""
"""John Carroll Lynch""","""3911""","""5505""","""Jack Field, Your Store Manager"""
"""Clint Eastwood""","""190""","""5506""","""Terry McCaleb"""
"""Jeff Daniels""","""8447""","""5506""","""Jasper 'Buddy' Noone"""
"""Anjelica Huston""","""5657""","""5506""","""Dr. Bonnie Fox"""
"""Wanda De Jesus""","""57991""","""5506""","""Graciella Rivers"""
"""Vin Diesel""","""12835""","""5507""","""Xander Cage"""
"""Samuel L. Jackson""","""2231""","""5507""","""Agent Augustus Gibbons"""
"""Marton Csokas""","""20982""","""5507""","""Yorgi"""
"""Asia Argento""","""18514""","""5507""","""Yelena"""
"""Lennie James""","""1120""","""5508""","""Alan Erasmus"""
"""John Thomson""","""7321""","""5508""","""Charles"""
"""Paul Popplewell""","""311811""","""5508""","""Paul Ryder"""
"""Steve Coogan""","""4581""","""5508""","""Tony Wilson"""
"""Torbjörn Fahlström""","""111787""","""5515""","""Pelle Wigert"""
"""Lars Nordh""","""111784""","""5515""","""Kalle"""
"""Bengt C.W. Carlsson""","""111786""","""5515""","""Lennart"""
"""Stefan Larsson""","""111785""","""5515""","""Stefan"""
"""Vincent Cassel""","""1925""","""5516""","""Paul"""
"""Olivier Perrier""","""48405""","""5516""","""Masson"""
"""Emmanuelle Devos""","""19117""","""5516""","""Carla"""
"""Olivier Gourmet""","""45152""","""5516""","""Marchand"""
"""Isabelle Huppert""","""17882""","""5517""","""Marie-Claire 'Mika' Muller"""
"""Rodolphe Pauly""","""654""","""5517""","""Guillaume Polonski"""
"""Anna Mouglalis""","""54327""","""5517""","""Jeanne Pollet"""
"""Jacques Dutronc""","""32089""","""5517""","""André Polonski"""
"""Patrick Dewaere""","""34581""","""5518""","""Rémi"""
"""Maurice Ronet""","""15395""","""5518""","""Charly"""
"""Ariel Besse""","""127889""","""5518""","""Marion"""
"""Geneviève Mnich""","""7280""","""5518""","""Simone"""
"""Jim Belushi""","""26485""","""5521""","""Rick Latimer"""
"""Louis Gossett Jr.""","""20959""","""5521""","""Jake Phillips"""
"""Rae Dawn Chong""","""13312""","""5521""","""Hilary Orozco"""
"""Michael Wright""","""2248""","""5521""","""Victor Duncan"""
"""James Caan""","""3085""","""5522""","""Jonathan E."""
"""John Beck""","""41269""","""5522""","""Moonpie"""
"""Maud Adams""","""10342""","""5522""","""Ella"""
"""John Houseman""","""11783""","""5522""","""Bartholomew"""
"""Eddie Murphy""","""776""","""5523""","""Pluto Nash"""
"""Joe Pantoliano""","""532""","""5523""","""Mogan"""
"""Randy Quaid""","""1811""","""5523""","""Bruno"""
"""Rosario Dawson""","""5916""","""5523""","""Dina Lake"""
"""Michelle Rodriguez""","""17647""","""5524""","""Eden"""
"""Sanoe Lake""","""57088""","""5524""","""Lena"""
"""Kate Bosworth""","""7517""","""5524""","""Anne Marie Chadwick"""
"""Matthew Davis""","""56045""","""5524""","""Matt Tollman"""
"""Sergio Castellitto""","""2166""","""5525""","""Mario"""
"""Martina Gedeck""","""678""","""5525""","""Martha Klein"""
"""Maxime Foerste""","""33509""","""5525""","""Lina Klein"""
"""August Zirner""","""11951""","""5525""","""Martha´s Therapist"""
"""Jennifer Ehle""","""49971""","""5527""","""Christabel LaMotte"""
"""Aaron Eckhart""","""6383""","""5527""","""Roland Mitchell"""
"""Gwyneth Paltrow""","""12052""","""5527""","""Maud Bailey"""
"""Jeremy Northam""","""18325""","""5527""","""Randolph Henry Ash"""
"""Michael Vartan""","""15424""","""5528""","""Will Yorkin"""
"""Connie Nielsen""","""935""","""5528""","""Nina Yorkin"""
"""Dylan Smith""","""1172661""","""5528""","""Jake Yorkin"""
"""Robin Williams""","""2157""","""5528""","""Seymour Parrish"""
"""Al Pacino""","""1158""","""5530""","""Viktor Taransky"""
"""Winona Ryder""","""1920""","""5530""","""Nicola Anders"""
"""Darnell Williams""","""60568""","""5530""","""Studio Executive #1"""
"""Benjamin Salisbury""","""76759""","""5530""","""Production Assistant"""
"""Wesley Snipes""","""10814""","""5531""","""Monroe Hutchen"""
"""Ving Rhames""","""10182""","""5531""","""George 'Iceman' Chambers"""
"""Peter Falk""","""2314""","""5531""","""Mendy Ripstein"""
"""Michael Rooker""","""12132""","""5531""","""A.J. Mercker"""
"""Yôko Akino""","""96560""","""5534""","""Yoko Kurita"""
"""Seiichi Tanabe""","""58675""","""5534""","""Katsuhiro Kurita"""
"""Kazuya Takahashi""","""96559""","""5534""","""Naoya Hase"""
"""Reiko Kataoka""","""96558""","""5534""","""Asako Fujikura"""
"""Charles Berling""","""48576""","""5535""","""Jean-Luc"""
"""Natacha Régnier""","""59826""","""5535""","""Isa"""
"""Amira Casar""","""20577""","""5535""","""Myriem"""
