name,tmdbId,movieId
"""Mark Moskowitz""","""1081892""","""6195"""
"""Marcus Nispel""","""29922""","""6880"""
"""Marcus Nispel""","""29922""","""52460"""
"""Christine Jeffs""","""74152""","""67267"""
"""Christine Jeffs""","""74152""","""6883"""
"""Danny Pang""","""21905""","""61465"""
"""Danny Pang""","""21905""","""6909"""
""" Oxide Chun Pang""","""31033""","""61465"""
""" Oxide Chun Pang""","""31033""","""6909"""
""" Karey Kirkpatrick""","""52845""","""45431"""
"""Paul Feig""","""116805""","""160080"""
"""Paul Feig""","""116805""","""86833"""
"""Paul Feig""","""116805""","""103372"""
"""Paul Feig""","""116805""","""134368"""
"""Paul Feig""","""116805""","""8982"""
"""Hannu Tuomainen""","""592702""","""40597"""
"""Youssef Chahine""","""20023""","""70927"""
"""Youssef Chahine""","""20023""","""7789"""
""" Amos Gitai""","""20024""","""70927"""
""" Amos Gitai""","""20024""","""7789"""
""" Alejandro González Iñárritu""","""223""","""46723"""
""" Alejandro González Iñárritu""","""223""","""112183"""
""" Alejandro González Iñárritu""","""223""","""81819"""
""" Alejandro González Iñárritu""","""223""","""6953"""
""" Alejandro González Iñárritu""","""223""","""139385"""
""" Alejandro González Iñárritu""","""223""","""4235"""
""" Alejandro González Iñárritu""","""223""","""70927"""
""" Alejandro González Iñárritu""","""223""","""7789"""
""" Shôhei Imamura""","""20025""","""7789"""
""" Claude Lelouch""","""16862""","""2969"""
""" Claude Lelouch""","""16862""","""73"""
""" Claude Lelouch""","""16862""","""5910"""
""" Claude Lelouch""","""16862""","""70927"""
""" Claude Lelouch""","""16862""","""7789"""
""" Samira Makhmalbaf""","""20026""","""7789"""
""" Idrissa Ouedraogo""","""20027""","""7789"""
""" Andrew R. Jones""","""56338""","""27660"""
""" Takeshi Koike""","""56340""","""98607"""
""" Takeshi Koike""","""56340""","""27660"""
""" Mahiro Maeda""","""56341""","""106873"""
""" Mahiro Maeda""","""56341""","""27660"""
"""Aaron Blaise""","""61952""","""6889"""
"""Kirk R. Thatcher""","""145446""","""52730"""
"""C.B. Harding""","""108214""","""6005"""
"""Adam Thomas Anderegg""","""1205076""","""5622"""
"""Émile Gaudreault""","""6980""","""6769"""
"""Jonathan Hensleigh""","""876""","""7439"""
"""Greg Marcks""","""57125""","""67361"""
"""Greg Marcks""","""57125""","""27674"""
"""Brian Dannelly""","""74259""","""8366"""
"""Jeffrey Blitz""","""89576""","""54745"""
"""Jeffrey Blitz""","""89576""","""6331"""
"""Eytan Fox""","""160""","""98933"""
"""Eytan Fox""","""160""","""6762"""
"""Eytan Fox""","""160""","""32025"""
"""Peter Webber""","""16785""","""7151"""
"""Peter Webber""","""16785""","""50804"""
"""Olivier Dahan""","""16919""","""52579"""
"""Olivier Dahan""","""16919""","""27689"""
"""Gary Winick""","""17046""","""65585"""
"""Gary Winick""","""17046""","""78316"""
"""Gary Winick""","""17046""","""7444"""
"""Gary Winick""","""17046""","""49647"""
"""Alexandre Aja""","""59291""","""79879"""
"""Alexandre Aja""","""59291""","""44397"""
"""Alexandre Aja""","""59291""","""114707"""
"""Alexandre Aja""","""59291""","""33683"""
"""Paul Abascal""","""1216735""","""8835"""
"""Kenta Fukasaku""","""31073""","""27704"""
"""Florent-Emilio Siri""","""1011158""","""32029"""
"""José Padilha""","""52576""","""55721"""
"""José Padilha""","""52576""","""108945"""
"""José Padilha""","""52576""","""85342"""
"""José Padilha""","""52576""","""6869"""
""" Felipe Lacerda""","""10040""","""6869"""
"""Patty Jenkins""","""6884""","""7160"""
"""Mark Decena""","""981142""","""6875"""
""" Bill Siegel""","""130141""","""8011"""
"""Michael Lembeck""","""15045""","""69280"""
"""Michael Lembeck""","""15045""","""49013"""
"""Michael Lembeck""","""15045""","""74698"""
"""Michael Lembeck""","""15045""","""7437"""
"""Pen-Ek Ratanaruang""","""69991""","""27722"""
"""C. Jay Cox""","""69737""","""7260"""
"""Stephen Hillenburg""","""70651""","""8974"""
"""Richard Ray Perez""","""1285799""","""8753"""
""" Joan Sekler""","""1437435""","""8753"""
"""Nuri Bilge Ceylan""","""56214""","""7172"""
"""Kerry Conran""","""41378""","""8865"""
"""Marco Tullio Giordana""","""70235""","""7767"""
"""J.M. Kenny""","""126292""","""55031"""
"""Hiroyuki Morita""","""78173""","""27731"""
"""Rob McKittrick""","""52941""","""37384"""
"""Jørgen Leth""","""72343""","""8930"""
"""Jeff Schaffer""","""57405""","""7317"""
""" Alec Berg""","""57406""","""7317"""
"""Jeff Nathanson""","""2689""","""8871"""
"""Adam McKay""","""55710""","""60756"""
"""Adam McKay""","""55710""","""107348"""
"""Adam McKay""","""55710""","""148626"""
"""Adam McKay""","""55710""","""79592"""
"""Adam McKay""","""55710""","""8641"""
"""Adam McKay""","""55710""","""46970"""
"""David S. Goyer""","""3893""","""8985"""
"""David S. Goyer""","""3893""","""52712"""
"""Nicole Kassell""","""58573""","""30820"""
"""Nick Hurran""","""42274""","""50954"""
"""Nick Hurran""","""42274""","""8799"""
"""David Hillenbrand""","""63447""","""6771"""
""" Scott Hillenbrand""","""63452""","""6771"""
"""Mitch Rouse""","""66571""","""31445"""
""" Donnacha O'Briain""","""110338""","""6935"""
"""Zack Snyder""","""15217""","""85510"""
"""Zack Snyder""","""15217""","""103042"""
"""Zack Snyder""","""15217""","""80615"""
"""Zack Snyder""","""15217""","""136864"""
"""Zack Snyder""","""15217""","""7360"""
"""Zack Snyder""","""15217""","""60684"""
"""Zack Snyder""","""15217""","""51662"""
"""Takashi Shimizu""","""20310""","""27798"""
"""Takashi Shimizu""","""20310""","""27772"""
"""Takashi Shimizu""","""20310""","""8947"""
"""Takashi Shimizu""","""20310""","""48591"""
"""Yann Samuell""","""55379""","""9010"""
"""Rawson Marshall Thurber""","""57633""","""104211"""
"""Rawson Marshall Thurber""","""57633""","""160271"""
"""Rawson Marshall Thurber""","""57633""","""8528"""
""" Joan Churchill""","""116791""","""7171"""
"""Richard Shepard""","""44740""","""55116"""
"""Richard Shepard""","""44740""","""41716"""
"""Edgar Wright""","""11090""","""103341"""
"""Edgar Wright""","""11090""","""8874"""
"""Edgar Wright""","""11090""","""79702"""
"""Edgar Wright""","""11090""","""51255"""
"""Jean-François Pouliot""","""123558""","""8121"""
""" Warren Coleman""","""59767""","""49274"""
"""Guy Maddin""","""97579""","""55063"""
"""Guy Maddin""","""97579""","""27792"""
"""Jessy Terrero""","""73832""","""8363"""
"""Phil Tippett""","""7727""","""27793"""
"""Mike Bigelow""","""69498""","""34530"""
"""Liz Garbus""","""96199""","""127164"""
"""Liz Garbus""","""96199""","""6930"""
"""Prachya Pinkaew""","""57214""","""66130"""
"""Prachya Pinkaew""","""57214""","""27801"""
"""Prachya Pinkaew""","""57214""","""45183"""
"""Siddiq Barmak""","""77273""","""7177"""
"""Joe Nussbaum""","""54597""","""50189"""
"""Joe Nussbaum""","""54597""","""54734"""
"""Joe Nussbaum""","""54597""","""89194"""
"""Joe Nussbaum""","""54597""","""8642"""
"""Seth Gordon""","""71600""","""89102"""
"""Seth Gordon""","""71600""","""54881"""
"""Seth Gordon""","""71600""","""100390"""
"""Seth Gordon""","""71600""","""87869"""
"""Seth Gordon""","""71600""","""64032"""
"""Colin Trevorrow""","""930707""","""95088"""
"""Colin Trevorrow""","""930707""","""117529"""
"""Shainee Gabel""","""60860""","""30848"""
"""Paul Dinello""","""40250""","""46772"""
"""Stefan Fjeldmark""","""58268""","""91355"""
"""Garth Jennings""","""52842""","""59141"""
"""Garth Jennings""","""52842""","""33004"""
"""Bob Smeaton""","""231537""","""27812"""
"""Clare Kilner""","""51600""","""31433"""
"""Christophe Barratier""","""43993""","""27815"""
"""Hyung-rae Shim""","""64331""","""57223"""
"""Eric Brevig""","""9622""","""83177"""
"""Eric Brevig""","""9622""","""60514"""
"""Nathaniel Kahn""","""230987""","""6945"""
"""Shane Black""","""1108""","""102125"""
"""Shane Black""","""1108""","""158238"""
"""Shane Black""","""1108""","""38061"""
"""Nimród Antal""","""41671""","""72762"""
"""Nimród Antal""","""41671""","""52644"""
"""Nimród Antal""","""41671""","""79057"""
"""Nimród Antal""","""41671""","""31952"""
"""Chris Kentis""","""640""","""27822"""
"""Geoffrey Sax""","""61357""","""48522"""
"""Geoffrey Sax""","""61357""","""30894"""
"""Sue Kramer""","""83957""","""51094"""
"""Matthew Vaughn""","""957""","""54259"""
"""Matthew Vaughn""","""957""","""87232"""
"""Matthew Vaughn""","""957""","""76251"""
"""Matthew Vaughn""","""957""","""119145"""
"""Matthew Vaughn""","""957""","""27831"""
"""Gary Preisler""","""130405""","""32666"""
"""Jacob Aaron Estes""","""72034""","""27838"""
"""Shona Auerbach""","""56474""","""8530"""
"""Joss Whedon""","""12891""","""89745"""
"""Joss Whedon""","""12891""","""122892"""
"""Joss Whedon""","""12891""","""34405"""
"""Dunia Ayaso""","""1008377""","""92004"""
""" Félix Sabroso""","""1008378""","""92004"""
"""Cate Shortland""","""93286""","""33621"""
"""Pawel Pawlikowski""","""64194""","""102396"""
"""Pawel Pawlikowski""","""64194""","""106452"""
"""Pawel Pawlikowski""","""64194""","""33817"""
"""Sebastián Cordero""","""86255""","""32170"""
"""Charlie Kaufman""","""202""","""139855"""
"""Charlie Kaufman""","""202""","""62511"""
"""Mike Clattenburg""","""60962""","""93320"""
"""Ömer Faruk Sorak""","""106782""","""48501"""
"""Dennis Gansel""","""52961""","""62644"""
"""Dennis Gansel""","""52961""","""33124"""
"""Lexi Alexander""","""56359""","""37731"""
"""Tetsuya Nomura""","""9660""","""37830"""
""" Takeshi Nozue""","""9661""","""161594"""
""" Takeshi Nozue""","""9661""","""37830"""
"""James Gartner""","""60496""","""42730"""
"""Gil Kenan""","""57193""","""62376"""
"""Gil Kenan""","""57193""","""130448"""
"""Gil Kenan""","""57193""","""46948"""
"""Christian Volckman""","""57557""","""44849"""
""" Shôgo Furuya""","""1456608""","""8607"""
"""Zana Briski""","""53384""","""27878"""
""" Ross Kauffman""","""53385""","""27878"""
"""Ondi Timoner""","""19416""","""27879"""
""" Simon J. Smith""","""44114""","""117851"""
""" Simon J. Smith""","""44114""","""55768"""
"""Kevin Willmott""","""91585""","""39398"""
"""Joshua Marston""","""5872""","""71823"""
"""Joshua Marston""","""5872""","""8645"""
"""Aleksi Mäkelä""","""93561""","""43391"""
"""Tom Kuntz""","""579303""","""61394"""
""" Mike Maguire""","""1172930""","""61394"""
"""Terry George""","""2589""","""30749"""
"""Susan Stroman""","""60129""","""42002"""
"""Susannah Grant""","""6340""","""50792"""
"""Stephen J. Anderson""","""16842""","""88267"""
"""Stephen J. Anderson""","""16842""","""52287"""
"""Tim Fywell""","""125544""","""32289"""
"""Jaume Collet-Serra""","""59521""","""70159"""
"""Jaume Collet-Serra""","""59521""","""129937"""
"""Jaume Collet-Serra""","""59521""","""109578"""
"""Jaume Collet-Serra""","""59521""","""84601"""
"""Jaume Collet-Serra""","""59521""","""158528"""
"""Jaume Collet-Serra""","""59521""","""33164"""
"""Dominic Brigstocke""","""78176""","""78544"""
"""Dominic Brigstocke""","""78176""","""78160"""
"""Byron Howard""","""76595""","""112006"""
"""Byron Howard""","""76595""","""81847"""
"""Byron Howard""","""76595""","""152081"""
"""Byron Howard""","""76595""","""63859"""
""" Chris Williams""","""70238""","""115617"""
""" Chris Williams""","""70238""","""63859"""
"""Nathan Greno""","""121830""","""112006"""
"""Nathan Greno""","""121830""","""81847"""
"""Jean-François Richet""","""58324""","""31420"""
"""Gabor Csupo""","""36697""","""50601"""
"""Jim Hanon""","""307546""","""46919"""
"""William Arntz""","""55420""","""27899"""
""" Betsy Chasse""","""55421""","""27899"""
""" Mark Vicente""","""55429""","""27899"""
""" Jill Culton""","""7881""","""48414"""
""" Anthony Stacchi""","""52691""","""114552"""
""" Anthony Stacchi""","""52691""","""48414"""
"""Jean-Marc Vallée""","""69371""","""68269"""
"""Jean-Marc Vallée""","""69371""","""106100"""
"""Jean-Marc Vallée""","""69371""","""118900"""
"""Jean-Marc Vallée""","""69371""","""40870"""
"""Shinji Aramaki""","""70100""","""31184"""
""" Mary Elizabeth McGlynn""","""31161""","""31184"""
""" Frédéric Auburtin""","""21126""","""50912"""
""" Emmanuel Benbihy""","""23382""","""50912"""
""" Gurinder Chadha""","""6220""","""568"""
""" Gurinder Chadha""","""6220""","""6218"""
""" Gurinder Chadha""","""6220""","""62718"""
""" Gurinder Chadha""","""6220""","""31694"""
""" Gurinder Chadha""","""6220""","""50912"""
""" Oliver Schmitz""","""21683""","""50912"""
""" Nobuhiro Suwa""","""21681""","""50912"""
"""Frank Miller""","""2293""","""113573"""
"""Frank Miller""","""2293""","""61401"""
"""Frank Miller""","""2293""","""32587"""
""" Filip Remunda""","""441778""","""54419"""
"""Tony Giglio""","""42712""","""47254"""
"""Timur Bekmambetov""","""23430""","""60072"""
"""Timur Bekmambetov""","""23430""","""95207"""
"""Timur Bekmambetov""","""23430""","""122888"""
"""Timur Bekmambetov""","""23430""","""31804"""
"""Timur Bekmambetov""","""23430""","""52950"""
"""Joseph Mealey""","""110575""","""8987"""
""" Michael Shoob""","""110576""","""8987"""
"""Scott Derrickson""","""55499""","""64497"""
"""Scott Derrickson""","""55499""","""97188"""
"""Scott Derrickson""","""55499""","""37720"""
"""Florian Henckel von Donnersmarck""","""8193""","""82202"""
"""Florian Henckel von Donnersmarck""","""8193""","""44555"""
"""Michael Mayhew""","""233451""","""86504"""
"""Xan Cassavetes""","""223806""","""60384"""
"""Arie Posin""","""76009""","""34523"""
"""Duncan Tucker""","""7426""","""42004"""
"""Robert Schwentke""","""57270""","""70599"""
"""Robert Schwentke""","""57270""","""103655"""
"""Robert Schwentke""","""57270""","""81229"""
"""Robert Schwentke""","""57270""","""130490"""
"""Robert Schwentke""","""57270""","""37727"""
"""Josh Stolberg""","""62157""","""96530"""
"""Josh Stolberg""","""62157""","""39416"""
"""Craig Brewer""","""53267""","""90343"""
"""Craig Brewer""","""53267""","""51091"""
"""Craig Brewer""","""53267""","""34271"""
"""Jennifer Flackett""","""66218""","""58972"""
"""Hendrik Hölzemann""","""32415""","""121491"""
"""Tetsuya Nakashima""","""131186""","""84952"""
"""Tetsuya Nakashima""","""131186""","""30867"""
"""Greg McLean""","""59998""","""60471"""
"""Greg McLean""","""59998""","""40723"""
"""Joachim Rønning""","""20307""","""97057"""
"""Joachim Rønning""","""20307""","""43419"""
""" Espen Sandberg""","""20308""","""97057"""
""" Espen Sandberg""","""20308""","""43419"""
"""Julian Jarrold""","""29226""","""51834"""
"""Edith Becker""","""1308941""","""79006"""
"""Gary David Goldberg""","""70738""","""34336"""
"""John Gatins""","""53176""","""39307"""
"""Marco Kreuzpaintner""","""5192""","""31408"""
"""Sam Fell""","""58897""","""48982"""
"""Sam Fell""","""58897""","""96281"""
"""Sam Fell""","""58897""","""65577"""
""" Robert Stevenhagen""","""64152""","""65577"""
"""Fruit Chan""","""56865""","""33896"""
"""Kyle Patrick Alvarez""","""229482""","""127212"""
"""David Ayer""","""19769""","""96811"""
"""David Ayer""","""19769""","""135536"""
"""David Ayer""","""19769""","""115210"""
"""David Ayer""","""19769""","""49314"""
"""David Ayer""","""19769""","""59016"""
"""Anton Corbijn""","""45052""","""112940"""
"""Anton Corbijn""","""45052""","""80126"""
"""Anton Corbijn""","""45052""","""55444"""
"""Martin Curland""","""106518""","""82608"""
"""John Hillcoat""","""53333""","""63072"""
"""John Hillcoat""","""53333""","""96432"""
"""John Hillcoat""","""53333""","""39381"""
"""Ol Parker""","""17510""","""43744"""
"""Wladyslaw Starewicz""","""938146""","""83603"""
"""Laurie Collyer""","""96222""","""47978"""
"""Ash Brannon""","""12905""","""53460"""
""" Chris Buck""","""15774""","""2687"""
""" Chris Buck""","""15774""","""106696"""
""" Chris Buck""","""15774""","""53460"""
"""Petra Epperlein""","""107147""","""32022"""
"""Christian Carion""","""70221""","""40414"""
"""Judy Irving""","""1134304""","""32582"""
"""Joel Bender""","""58603""","""51304"""
"""Greg Coolidge""","""47364""","""48520"""
"""Martin McDonagh""","""54472""","""57669"""
"""Martin McDonagh""","""54472""","""97306"""
"""Martin McDonagh""","""54472""","""62115"""
"""Marc Rothemund""","""21737""","""43376"""
""" James McTeigue""","""11266""","""134246"""
""" James McTeigue""","""11266""","""44191"""
""" James McTeigue""","""11266""","""93982"""
""" James McTeigue""","""11266""","""72489"""
""" James McTeigue""","""11266""","""54771"""
"""Jason Reitman""","""52443""","""56367"""
"""Jason Reitman""","""52443""","""91622"""
"""Jason Reitman""","""52443""","""72011"""
"""Jason Reitman""","""52443""","""119068"""
"""Jason Reitman""","""52443""","""44195"""
"""Zak Penn""","""11011""","""59721"""
"""Wendy Apple""","""1117455""","""42677"""
"""Luc Jacquet""","""18525""","""34072"""
"""Elizabeth Allen Rosenbaum""","""1223175""","""44225"""
"""Oskar Roehler""","""672""","""48660"""
"""Christopher Browne""","""1371893""","""32302"""
"""Jessica Bendinger""","""53014""","""45221"""
"""Diane English""","""76230""","""61361"""
"""Colin Brady""","""78009""","""48159"""
""" Daniel St. Pierre""","""15780""","""48159"""
"""Darren Lynn Bousman""","""2675""","""55577"""
"""Darren Lynn Bousman""","""2675""","""48877"""
"""Darren Lynn Bousman""","""2675""","""39446"""
"""Q. Allan Brocka""","""53603""","""60086"""
"""Michael Spierig""","""56501""","""114935"""
"""Michael Spierig""","""56501""","""73268"""
""" Peter Spierig""","""56502""","""114935"""
""" Peter Spierig""","""56502""","""73268"""
"""Lee Unkrich""","""8""","""3114"""
"""Lee Unkrich""","""8""","""4886"""
"""Lee Unkrich""","""8""","""6377"""
"""Lee Unkrich""","""8""","""78499"""
"""Paul Provenza""","""83339""","""34338"""
"""Jeff Feuerzeig""","""74295""","""161336"""
"""Jeff Feuerzeig""","""74295""","""44633"""
"""Hoyt Yeatman""","""84851""","""70697"""
"""Henry Alex Rubin""","""82839""","""34153"""
""" Dana Adam Shapiro""","""82840""","""34153"""
"""David LaChapelle""","""23590""","""33838"""
"""Pradeep Sarkar""","""229130""","""33688"""
"""Robert Brinkmann""","""56988""","""106397"""
"""Doug Atchison""","""109640""","""44709"""
"""Carlos Saldanha""","""5714""","""69644"""
"""Carlos Saldanha""","""5714""","""86298"""
"""Carlos Saldanha""","""5714""","""110655"""
"""Carlos Saldanha""","""5714""","""44022"""
"""Marilyn Agrelo""","""229374""","""33639"""
"""Hiroyuki Imaishi""","""109191""","""62331"""
"""James Gunn""","""15218""","""100083"""
"""James Gunn""","""15218""","""112852"""
"""James Gunn""","""15218""","""85401"""
